"BGCI.GardenID","CountryCode","Institution","City","State","IHCODE","InstitutionType","Latitude","Longitude"
823,"MZ","University Botanical Garden","Maputo","Null","LMU","Botanic Garden",-25.9686,32.5804
824,"NZ","Queens Park","Invercargill","Null","INVQP","Other",-46.4018,168.35745
825,"NO","Tromso Botanic Garden","Tromso","Null","TROM","Botanic Garden",69.6612,18.9502
826,"PL","Katedra i Zaklad Roslin Leczniczych","POZNAN","Null","POZNN","Other",52.426,16.9001
827,"PL","Hortus Plantarum Medicarum","Lodz","Null","LODZM","Other",51.7592,19.4559
828,"PT","Estacao Agronomica Nationale","Oeiras","Null","LISE","Other",38.6885,-9.3201
829,"RO","L'Arboretum Bazos","Timisoara","Null","TIMSA","Botanic Garden",45.7479,21.2251
830,"RO","Gradina Botanica a Instutui Agronomic NullN. BalcesuNull","Bucarest","Null","BUCNB","Botanic Garden",44.4479,26.0978
832,"SE","Arboretum Norr","Umea","Null","UMEA","Botanic Garden",63.8173,20.3041
833,"SE","Arboretum Alnarpskparken","Alnarp","Null","ALNAR","Botanic Garden",55.6585,13.0826
835,"TG","Jardin Botanique de l'Universite du Benin","Lome","Null","TOGO","Botanic Garden",6.1228,1.2255
836,"GB","Treborth Botanic Garden","Bangor","Gwynedd$$ Wales","TREB","Botanic Garden",53.216499,-4.1724
838,"GB","John Innes Institute","Norwich","Null","INNES","Other",52.622265,1.221403
839,"US","Minnesota Landscape Arboretum","Chaska","Minnesota","MLARB","Botanic Garden",44.8621324,-93.616294
840,"BA","Sarajevo Botanical Garden (Botanicki vrt Zemaljskog muzeja BiH Sarajevo)","Sarajevo","Null","SARA","Botanic Garden",43.8607,18.4213
842,"SI","Institut Za HMeljarstvo","Zalec","Null","ZALEC","Other",46.2519,15.1651
844,"FI","University of Jyvaskyla Botanic Garden","Jyvzskylz","Null","JYV","Botanic Garden",62.2403,25.7426
845,"BO","Jardin Botanico de Santa Cruz de la Sierra","Santa Cruz","Null","SCRUZ","Botanic Garden",-16.9778,-61.1304
846,"BO","Jardin Botanico ‘Martin Cardenas‘","Cochabamba","Null","COCHA","Botanic Garden",-17.3841,-66.1667
847,"HN","Lancetilla Botanic Garden & Research Center","Tela","Null","LANCE","Botanic Garden",15.7748,-87.4568
848,"HN","Biblioteca Wilson Popenoe","F. Morazan","Null","ESAGP","Other",15.3269,-87.6013
849,"DZ","Jardin Botanique de Universite d‘Alger","Alger","Null","ALGER","Botanic Garden",36.7755,3.0597
850,"BB","Andromeda Botanic Gardens","St Joseph","Null","ANDRM","Botanic Garden",13.2023,-59.5267
851,"BB","Farley Hill National Park","St Peter","Null","STPET","Other",13.2606,-59.6087
852,"BM","The Bermuda Botanical Gardens","HAMILTON","HM AX","BERM","Botanic Garden",32.3293,-64.706
853,"DO","Jardin Botanico Nacional NullDr. Rafael M. MoscosoNull","Santo Domingo","Null","JBSD","Botanic Garden",18.479,-69.89
854,"CL","Arboretum (Institute of Silviculture$$ Forestry Faculty)","Valdivia","Null","VALD","Botanic Garden",-33.5176,-71.6068
855,"CL","Parque Botanico Hualpen","Concepcion","Null","CONC","Botanic Garden",-36.8148,-73.0292
856,"CO","Jardín Botánico de Cartagena NullGuillermo PiñeresNull","Turbaco","Bolivar","JBGP","Botanic Garden",10.354644,-75.429485
857,"CO","Jardin Botanico NullJuan Maria CespedesNull","Tulua","Null","TULV","Botanic Garden",4.0776,-76.2012
858,"CO","Jardin Botanico NullAlejandro von HumboldtNull","Ibague","Null","HUMBO","Botanic Garden",4.4364,-75.1916
859,"GF","Institut de Botanique","Cayenne","Null","CAY","Other",4.9346,-52.3303
860,"GF","Jardin Botanique Municipal","Cayenne","Null","Null","Botanic Garden",4.9346,-52.3303
862,"BD","Baldah Garden","Dhaka","Null","BALD","Botanic Garden",23.7184,90.4179
863,"BD","Mirpur National Botanic Garden","Dhaka","Null","MIRP","Botanic Garden",24,90
864,"MM","National Kandawgyi Botanical Gardens (Maymyo Botanical Garden)","Pyin Oo Lwin","Mandalay division","MAYMO","Botanic Garden",21.99616,96.50895
865,"CN","Heilongjiang Forest Botanical Garden","Harbin","Heilongjiang","HARBF","Botanic Garden",45.7611,126.65
867,"CN","Hangzhou Botanical Garden","Hangzhou City","Zhejiang Province","HHBG","Botanic Garden",30.2722,120.1708
868,"CN","Institute of Applied Ecology$$ Arboretum","Shenyang","Liaoning","SHENI","Botanic Garden",41.8055,123.4333
869,"CN","Wuhan Botanic Garden","Wuchang","Hubei","WUCHB","Botanic Garden",44.9158,127.1535
870,"CN","Xi'an Botanical Garden","Xi'an","Shaanxi","XIAN","Botanic Garden",34.2638,108.9541
871,"CN","Wenzhou Botanical Garden","Wenzhou","Zhejiang","WENZH","Botanic Garden",28.025,120.6375
872,"ID","Arboreta and Experimental Gardens of Silviculture","Bogor","Null","BZF","Botanic Garden",-6.5959,106.792
3065,"CN","Kadoorie Farm and Botanic Garden","Hong Kong","Hong Kong SAR","KADO","Botanic Garden",22.3813,114.137
875,"IN","National Orchidarium and Botanic Garden","Shillong","Null","ASSAM","Botanic Garden",25.5697,91.8758
876,"IN","Barapani Experimental Garden","Shillong","Null","ASSAM","Other",25.5697,91.8758
877,"IN","Experimental Gardens Dehra Dun","Dehra Dun","Null","BSD","Other",30.3335,78.0477
878,"IN","National Orchidarium and Experimental Garden","Yercaud","Null","SC","Other",11.7752,78.2113
879,"IN","State Botanical Garden","Barang","Null","BARAN","Botanic Garden",20.4345,85.8432
880,"IN","Eden Gardens","Calcutta","Null","Null","Other",22.5726,88.3638
881,"IN","Government Gardens","Chaubattia","Null","CHAUB","Other",29.6115,79.4576
882,"IN","Lloyd Botanic Garden","Darjeeling","Null","DARJL","Botanic Garden",27.0399,88.2636
884,"HR","Velebit Botanic Garden","Krasno","Croatia","Null","Botanic Garden",44.8228,15.0588
3641,"PT","Jardim Botânico Casa da Cerca","Almada","Null","Null","Botanic Garden",38.6835,-9.1593
886,"MY","Sepilok Arboretum","Sandakan","Null","SAN","Botanic Garden",5.8456,118.057
887,"IN","Botanic Garden","Tipi","Null","ORTIP","Botanic Garden",28.0859,94.5025
888,"MY","Botanical Research Centre SEMENGOH","Kuching","Sarawak","SAR","Botanic Garden",1.6019,110.3244
889,"NZ","Massey University Arboretum and Gardens","Palmerston North","Null","MPN","Botanic Garden",-40.38555,175.61774
890,"IN","Botanical Garden Agra College","Agra","Null","AGRA","Botanic Garden",27.1777,78.0093
891,"TH","Peninsular (Thung Khai) Botanic Garden","Yan Ta Khao district","Trang province","BKF","Botanic Garden",7.4931,99.8876
892,"TH","Queen Sirikit (Mae Sa) Botanic Garden","Chiang Mai","Chiang Mai province","BKF","Botanic Garden",18.6949,98.7897
893,"IN","Sarabhai Foundation Botanic Gardens","Ahmedabad","Null","AHMSF","Botanic Garden",23.0395,72.566
894,"TH","Central (Phukae) Botanic Gardens","Mueng","Saraburi province","BKF","Botanic Garden",14.6441,101.0146
895,"TR","Ataturk Arboretum","Istanbul","Null","ATATA","Botanic Garden",41.0306,29.0901
896,"IN","Veermata Jijabai Bhosle Udyan and Pranisangrahalaya$$","Mumbai (bombay)","Null","BOMBJ","Other",19.0176,72.8561
897,"IN","The Agri-Horticultural Society of India","Calcutta","Null","CALAG","Other",22.5726,88.3638
898,"IN","Darjeeling Botanic Garden","Darjeeling","Null","DARJ","Botanic Garden",27.0399,88.2636
899,"IN","Botanical Garden NBPGR","Delhi","Null","DELGR","Botanic Garden",28.6353,77.2249
900,"PK","Government College (Lahore) University Botanic Garden (GCBG)","Lahore","Punjab","LAHOR","Botanic Garden",31.38,73.38
901,"PK","Pakistan Forest Institute Botanical Garden","Peshawar","Null","PPFI","Botanic Garden",34.0064,71.5532
902,"SB","Honiara Botanic Gardens","Honiara","Null","HONRV","Botanic Garden",-9.4267,159.9487
903,"LK","Hakgala Botanic Gardens","Hakgala","Null","HAKGL","Botanic Garden",7.873,80.7717
904,"TT","Royal Botanic Gardens of Trinidad and Tobago","Port Of Spain","Null","TRIN","Botanic Garden",10.6595,-61.4789
905,"IN","Agri-Horticultural Society","Madras","Tamil Nadu","MADAG","Other",10.8101,78.3006
906,"IN","Brindavan Gardens","Mysore","Null","Null","Other",12.3033,76.6458
907,"UG","Makerere University Botanical Garden","Kampala","Null","MHU","Botanic Garden",0.3376,32.5772
908,"ZW","University of Zimbabwe Botanic Garden","Harare","Null","CAH","Botanic Garden",-17.8227,31.0496
909,"PY","Jardin Botanico y Zoologico","Asuncion","Null","ASUNC","Botanic Garden",-25.3004,-57.6362
910,"PE","Jardin Botanico UNHEVAL","Cayhuayna","Null","CAYHU","Botanic Garden",-9.1136,-75.8468
911,"IN","Botanical Garden$$ Bihar Agricultural College","Bhagalpur","Null","BHAGL","Botanic Garden",25.24,86.9845
912,"PE","Jardin Botanico Octavio Velarde","Lima","Null","MOL","Botanic Garden",-12.093,-77.0464
913,"PE","Jardin Botanico","Lima","Null","SMF","Botanic Garden",-12.093,-77.0464
914,"PE","Museo de Historia Natural NullJavier PradoNull","Lima","Null","USM","Other",-12.093,-77.0464
915,"SR","Stichting Nationale Parken","Paramaribo","Null","PARAM","Other",5.8232,-55.1678
916,"VE","Fundacion Jardin Botanico Unellez","Barinas","Null","BARNS","Botanic Garden",8.6304,-70.2099
917,"IN","Botanical Garden Mumbai Institute of Sciences","Mumbai (bombay)","Null","BOMBG","Botanic Garden",19.0176,72.8561
918,"VE","Jardin Botanico de Caracas","Caracas","Null","VEN","Botanic Garden",10.496,-66.8982
919,"VE","Jardin Botanico de Maracaibo","Maracaibo","Null","Null","Botanic Garden",10.645,-71.6371
920,"VE","Jardin Botanico Xerofitico de Coro","Coro","Null","CORO","Botanic Garden",11.4028,-69.6778
921,"IN","Gujarat University USSC Botanic Garden","Ahmedabad","Null","AHMGU","Botanic Garden",23.0395,72.566
922,"IN","Aligarh Muslim University Botanic Garden","Aligarh","Null","ALIGH","Botanic Garden",27.8938,78.0681
923,"IN","Botanical Garden Guru Nanak Dev University","Amritsar","Null","AMRS","Botanic Garden",31.6308,74.8715
924,"IN","Marathwada University Botanic Garden","Aurangabad","Null","AURAN","Botanic Garden",19.8853,75.3196
925,"IN","The Botanical Garden Gandhi Krishi Vignana Kendra","Bangalore","Null","BANGL","Botanic Garden",12.9716,77.5943
926,"IN","Utkal University Botanic Garden","Bhubaneswar","Null","BHUBU","Botanic Garden",20.2635,85.8351
927,"IN","Magadh University Botanical Garden","Bodh Gaya","Null","BODHG","Botanic Garden",24.7,84.9833
928,"IN","Burdwan University Botanic Garden","Burdwan","Null","BURDW","Botanic Garden",23.2324,87.8637
929,"IN","Panjab University Botanical Garden","Chandigarh","Punjab","PAN","Botanic Garden",30.7377,76.7844
930,"IN","Botanical Garden Delhi University","Delhi","Null","DUH","Botanic Garden",28.6353,77.2249
931,"IN","Botanical Garden (Motibang)","Junagadh","Null","JUNGA","Botanic Garden",21.5154,70.4564
932,"IN","Madurai Kamraj University Botanic Garden","Madurai","Null","MADUR","Botanic Garden",9.9139,78.1217
933,"IN","Meerut University Botanical Garden","Meerut","Null","MEERU","Botanic Garden",28.9916,77.7036
934,"IN","Punjabi University Botanic Garden","Patiala 147 002","Punjab","PATPU","Botanic Garden",30.3206,76.3951
935,"IN","University of Poona Botanic Garden","Pune","Null","AHMA","Botanic Garden",18.5204,73.8566
936,"IN","Ravi Sankar University Botanical Garden","Raipur","Null","RAIPU","Botanic Garden",21.242,81.6408
937,"IN","Saurashtra University Experimental Garden","Rajkot","Null","RAJKO","Other",22.2969,70.7983
939,"IN","Botanical Garden and Arboretum","Solan","Null","SOLAN","Botanic Garden",30.9093,77.0977
940,"IN","Dhauladhar Botanical Gardens and Arboretum","Palampur","Null","PALDH","Botanic Garden",32.1065,76.5434
941,"IN","University Botanical Garden","Surat","Null","SURAT","Botanic Garden",21.195,72.8195
942,"IN","Vikram University Botanic Garden","Ujjain","Null","UJJA","Botanic Garden",23.1756,75.784
943,"IN","Andhra University Experimental Garden","Waltair","Null","WALTU","Other",17.7149,83.3111
944,"MY","Tenom Orchid Centre and Agricultural Research","Tenom","Null","TENOM","Other",4.8799,115.9728
945,"IN","Experimental cum Botanic Garden","Calcutta","Null","CUH","Botanic Garden",22.5726,88.3638
946,"IN","Calicut University Botanical Garden","Calicut","Null","CALI","Botanic Garden",11.2554,75.7812
947,"IN","Experimental Garden","Pauri","Null","Null","Other",25.5292,77.3571
948,"GB","The Sir Harold Hillier Gardens","Romsey","Hampshire","HILL","Botanic Garden",51.00976,-1.45486
949,"CN","Hainan Botanical Garden of Tropical Economic Plants","Danxian","Hainan","HAINB","Botanic Garden",31.1944,107.5083
950,"CN","Guangxi Botanical Garden of Medicinal Plants","Nanning","Guangxi","GBGMP","Botanic Garden",22.8055,108.3166
951,"CN","Guizhou Botanical Garden","Guiyang","Guizhou","HGAS","Botanic Garden",26.5666,106.7083
952,"CN","Minqin Garden of Desert Plants","Wuwei","Gansu","MINQI","Botanic Garden",36.068,103.75
953,"CN","Hunan Nanyue Arboretum","Hengyang","Hunan","NANYU","Botanic Garden",26.8944,112.6083
954,"BJ","Jardin Botanique Laboratoire de Biologie Vegetale","Cotonou","Null","BENIN","Botanic Garden",6.3505,2.4331
956,"BR","Museu de Historia Natural e Jardim Botânico","Belo Horizonte","Minas Gerais","BHCB","Botanic Garden",-19.8157,-43.9542
957,"CR","Jardín Botánico Lankester","Cartago","Null","USJ","Botanic Garden",9.8259,-83.6981
958,"UA","The Botanical Garden of Podolensis","Vinnitsa","Null","PODL","Botanic Garden",49.21216,28.41429
959,"UA","The Botanical Garden of the Agricultural Institute","Zhitomir","Null","ZHIT","Botanic Garden",50.2515,28.69721
960,"UA","Botanical Garden of National University of Life and Environmental Sciences of Ukraine","Kiev","Null","KIEA","Botanic Garden",50.38303,30.50394
961,"RU","Botanic Gardens Kirov Pedagogical Institute","Kirov","Null","KIRV","Botanic Garden",58.596,49.6626
962,"GE","Garden for Medicinal Plants","Kobuleti","Null","KOBU","Botanic Garden",41.8176,41.7866
963,"UA","Carpathian Forest Research Station","Mukachenko","Null","CARP","Other",48.441925,22.730907
964,"RU","The Kubansk State University Botanical Garden","Krasnodar","Null","KBSU","Botanic Garden",45.0421,38.9806
965,"RU","Botanic Garden of St. Petersburg Forestry Academy / Ботанический сад Санкт-Петербургской лесотехни","St. Petersburg","Leningrad oblast","Null","Botanic Garden",59.939,30.3157
966,"RU","Forest Steppe Experimental Plant Breeding Station","Lipetsk","Null","LIPE","Other",52.6059,39.5876
967,"UA","Lviv University Botanical Garden","Lviv","Null","LVOV","Botanic Garden",49.83007,24.06497
968,"BY","Minsk State University Botanical Garden","Minsk","Null","MSKU","Botanic Garden",53.9677,27.5765
969,"RU","Botanical Garden of the I.M. Sechenov First Moscow Medical University","Moscow","Null","MOSC","Botanic Garden",55.7557,37.6176
970,"BY","The Botanical Garden of the Technological Institute","Logoviszcze","Null","NEGO","Botanic Garden",53.9677,27.5765
971,"UA","The Botanical Garden of the Pedagogical Institute","Nezhin","Null","NEZH","Botanic Garden",51.04764,31.88524
972,"RU","The Botanical Garden","Novo-aleksandrovsk","Null","NABG","Botanic Garden",45.5022,41.209
973,"RU","Novosibirsk Dendropark","Novosibirsk","Null","NOVA","Botanic Garden",55.0392,82.9278
974,"RU","Botanic Gardens of Experimental Forestry","Novosibirsk","Null","NOVF","Botanic Garden",55.0392,82.9278
975,"UZ","The Botanical Garden","Nukus","Null","NUKU","Botanic Garden",42.29,59.63
976,"RU","The Botanical Garden of the Pedagogical Institute","Penza","Null","PKM","Botanic Garden",53.2009,45.0104
977,"RU","The State University Botanical Garden","Perm","Null","PERM","Botanic Garden",57.9971,56.2352
978,"RU","Botanic Garden of Petrozavodsk State University","Petrozavodsk","Karelia","PZV","Botanic Garden",61.7822,34.362
4771,"KG","Botanical Garden of the Kyrgyz National University of Balasagyn","Bishkek","Null","Null","Botanic Garden",42.83,74.61
4772,"US","Magnolia Multi-site Collection - North American Plant Collections Consortium (NAPCC)","Swarthmore","Pennsylvania","Null","Network",39.90412,-75.3548
980,"RU","Botanical Garden of Pyatigorsk State Pharmaceutical Academy","Pyatigorsk","Stavropolskij Krai","PYAT","Botanic Garden",44.048625,42.979615
981,"UZ","The University Botanical Garden","Samarkand","Null","SAMK","Botanic Garden",39.5,67.02
982,"RU","Mordovskaya State University Botanical Garden / Ботанический сад Мордовский госуниверситет","Saransk","Republic of Mordovia","SRSK","Botanic Garden",54.1813,45.1756
983,"RU","The Dendrarium","Svobodnyy","Null","AMUR","Other",51.3936,128.1232
984,"UA","Botanical Garden of Tavrichesky University","Simferopol","Crimean Autonomous Republic","SIMF","Botanic Garden",44.9421,34.13171
985,"RU","Research Institute of Mountain Forestry and","Sochi","Null","SOCH","Other",43.6115,39.7224
986,"UA","Dendropark of Technical College of Forestry","Storozhinets","Null","STOR","Botanic Garden",48.15841,25.71691
987,"RU","The Botanical Garden of the Biological Institute","Syktyvkar","Null","Null","Botanic Garden",61.6818,50.8127
988,"UZ","The V.I. Lenin State University Botanical Garden","Tashkent","Null","Null","Botanic Garden",47.67,64.91
989,"UA","The Botanical Garden","Khorostkov","Ternopol'skot Region","KHOR","Botanic Garden",49.20602,25.8999
990,"KZ","Experimental Botanical Garden","Shevchenko","Null","SHEV","Botanic Garden",43.766667,51.2
991,"AM","Sevan Botanical Garden","Sevan","Sevan","SVAN","Botanic Garden",40.5475,44.9553
992,"RU","The Botanical Garden of the Pedagogical Institute","Jaroslavl","Null","USPIY","Botanic Garden",57.6301,39.8656
993,"AM","Vanadzor Botanical Garden","Vanadzor","Null","KVAK","Botanic Garden",40.49,44.3
995,"US","Amy B.H. Greenwell Ethnobotanical Garden","Captain Cook","Hawaii","HAGB","Botanic Garden",21.3334521,-157.8696385
4423,"US","Phoenix Zoo - Gardens","Phoenix","Arizona","Null","Zoological Institution",33.453784,-111.953264
4424,"CA","Oshawa Valley Botanical Gardens","Oshawa","Ontario","Null","Botanic Garden",43.900171,-78.870467
998,"US","Ke'anae Arboretum","Wailuku$$ Maui","Hawaii","Null","Botanic Garden",20.85722,-156.14623
999,"US","Waikamoi Arboretum","Wailuku$$ Maui","Hawaii","Null","Botanic Garden",20.9029,-156.5449
1000,"US","Koko Crater Botanical Garden","Honolulu","Hawaii","HKC","Botanic Garden",21.28488,-157.68115
1001,"US","Wahiawa Botanical Garden","Wahiawa","Hawaii","HWG","Botanic Garden",21.502296,-158.018066
1003,"US","Kalopa State Park Arboretum","Honokaa","Hawaii","HKSP","Botanic Garden",20.03886,-155.43582
1004,"US","Maui Zoo and Botanical Garden","Wailuku$$ Maui","Hawaii","HMBG","Zoological Institution",20.89237,-156.48666
1006,"US","Kuo Trail","Wailuku$$ Maui","Hawaii","Null","Botanic Garden",20.9029,-156.5449
1007,"AR","Jardín Botánico de Chacras de Coria","Mendoza","Null","MEN","Botanic Garden",-32.4799,-68.52
1008,"AR","Bosque Autóctono NullEl EspinalNull","Río Cuarto","Cordoba","CORD","Botanic Garden",-33.112217,-64.299428
1010,"AU","Albury Botanic Garden","Albury","New South Wales","ALBUR","Botanic Garden",-36.0814158,146.9101429
1011,"AU","Bellingen Hospital Grounds","Bellingen","Null","Null","Other",-30.457233,152.893383
1012,"AU","Ballarat Botanic Gardens","Ballarat","Victoria","LEGNF","Botanic Garden",-37.5362494,143.8726117
1013,"AU","Atherton Rainforest Arboretum and Herbarium Reference Collection","Atherton","Null","QRS","Botanic Garden",-17.25822,145.48525
1015,"AU","Brookvale Park Botanic Gardens","Oakey","Null","OAKEY","Botanic Garden",-27.4339554,151.7209352
1016,"AU","Burrendong Botanic Garden & Arboretum","Mumbil","NSW","BURR","Botanic Garden",-32.722727,149.047517
1018,"AU","Cooktown Botanic Gardens","Cooktown","Queensland","COOK","Botanic Garden",-15.4706637,145.261143
1019,"AU","Glenbrook Native Plant Reserve","Glenbrook","Null","GLENB","Other",-33.7642454,150.6252432
1020,"AU","Demesne Farm Minor Arboretum","Coomba Park","Null","DFMIN","Botanic Garden",-32.25475,152.45478
1021,"AU","Grevillea Study Group Collection","Illawarra","Null","GREVL","Other",-34.329359,150.908833
1022,"AU","Joseph Banks Native Plant Reserve","Sutherland","Null","BANKS","Other",-34.0212422,151.0846208
1023,"AU","Wail Arboretum","Dimboola","Null","WAIL","Botanic Garden",-36.50804,142.09093
1024,"AU","Myall Park Botanic Garden","Glen Morgan","Queensland","MYAL","Botanic Garden",-27.21344,149.63024
